"";"Regija";"Placilni.razred";"Leto";"Spol";"Neto.placa"
"545";"Koroška";"01";"2013";"Moski";331
"546";"Koroška";"01";"2014";"Moski";316
"547";"Koroška";"01";"2015";"Moski";313
"548";"Koroška";"01";"2016";"Moski";299
"549";"Koroška";"01";"2017";"Moski";316
"550";"Koroška";"02";"2009";"Moski";340
"551";"Koroška";"02";"2010";"Moski";283
"552";"Koroška";"02";"2011";"Moski";331
"553";"Koroška";"02";"2012";"Moski";281
"554";"Koroška";"02";"2013";"Moski";312
"555";"Koroška";"02";"2014";"Moski";277
"556";"Koroška";"02";"2015";"Moski";280
"557";"Koroška";"02";"2016";"Moski";231
"558";"Koroška";"02";"2017";"Moski";216
"559";"Koroška";"03";"2009";"Moski";390
"560";"Koroška";"03";"2010";"Moski";382
"561";"Koroška";"03";"2011";"Moski";352
"562";"Koroška";"03";"2012";"Moski";379
"563";"Koroška";"03";"2013";"Moski";299
"564";"Koroška";"03";"2014";"Moski";309
"565";"Koroška";"03";"2015";"Moski";284
"566";"Koroška";"03";"2016";"Moski";286
"567";"Koroška";"03";"2017";"Moski";269
"568";"Koroška";"04";"2009";"Moski";495
"569";"Koroška";"04";"2010";"Moski";425
"570";"Koroška";"04";"2011";"Moski";396
"571";"Koroška";"04";"2012";"Moski";392
"572";"Koroška";"04";"2013";"Moski";317
"573";"Koroška";"04";"2014";"Moski";356
"574";"Koroška";"04";"2015";"Moski";299
"575";"Koroška";"04";"2016";"Moski";271
"576";"Koroška";"04";"2017";"Moski";328
"577";"Koroška";"05";"2009";"Moski";623
"578";"Koroška";"05";"2010";"Moski";513
"579";"Koroška";"05";"2011";"Moski";469
"580";"Koroška";"05";"2012";"Moski";444
"581";"Koroška";"05";"2013";"Moski";457
"582";"Koroška";"05";"2014";"Moski";522
"583";"Koroška";"05";"2015";"Moski";427
"584";"Koroška";"05";"2016";"Moski";361
"585";"Koroška";"05";"2017";"Moski";368
"586";"Koroška";"06";"2009";"Moski";685
"587";"Koroška";"06";"2010";"Moski";642
"588";"Koroška";"06";"2011";"Moski";498
"589";"Koroška";"06";"2012";"Moski";549
"590";"Koroška";"06";"2013";"Moski";570
"591";"Koroška";"06";"2014";"Moski";532
"592";"Koroška";"06";"2015";"Moski";505
"593";"Koroška";"06";"2016";"Moski";484
"594";"Koroška";"06";"2017";"Moski";446
"595";"Koroška";"07";"2009";"Moski";769
"596";"Koroška";"07";"2010";"Moski";692
"597";"Koroška";"07";"2011";"Moski";575
"598";"Koroška";"07";"2012";"Moski";614
"599";"Koroška";"07";"2013";"Moski";567
"600";"Koroška";"07";"2014";"Moski";604
"601";"Koroška";"07";"2015";"Moski";500
"602";"Koroška";"07";"2016";"Moski";552
"603";"Koroška";"07";"2017";"Moski";541
"604";"Koroška";"08";"2009";"Moski";797
"605";"Koroška";"08";"2010";"Moski";721
"606";"Koroška";"08";"2011";"Moski";669
"607";"Koroška";"08";"2012";"Moski";645
"608";"Koroška";"08";"2013";"Moski";645
"609";"Koroška";"08";"2014";"Moski";611
"610";"Koroška";"08";"2015";"Moski";600
"611";"Koroška";"08";"2016";"Moski";591
"612";"Koroška";"08";"2017";"Moski";595
"613";"Koroška";"09";"2009";"Moski";818
"614";"Koroška";"09";"2010";"Moski";758
"615";"Koroška";"09";"2011";"Moski";726
"616";"Koroška";"09";"2012";"Moski";778
"617";"Koroška";"09";"2013";"Moski";649
"618";"Koroška";"09";"2014";"Moski";682
"619";"Koroška";"09";"2015";"Moski";655
"620";"Koroška";"09";"2016";"Moski";677
"621";"Koroška";"09";"2017";"Moski";633
"622";"Koroška";"10";"2009";"Moski";711
"623";"Koroška";"10";"2010";"Moski";740
"624";"Koroška";"10";"2011";"Moski";690
"625";"Koroška";"10";"2012";"Moski";663
"626";"Koroška";"10";"2013";"Moski";706
"627";"Koroška";"10";"2014";"Moski";743
"628";"Koroška";"10";"2015";"Moski";616
"629";"Koroška";"10";"2016";"Moski";667
"630";"Koroška";"10";"2017";"Moski";613
"631";"Koroška";"11";"2009";"Moski";674
"632";"Koroška";"11";"2010";"Moski";602
"633";"Koroška";"11";"2011";"Moski";644
"634";"Koroška";"11";"2012";"Moski";693
"635";"Koroška";"11";"2013";"Moski";671
"636";"Koroška";"11";"2014";"Moski";645
"637";"Koroška";"11";"2015";"Moski";626
"638";"Koroška";"11";"2016";"Moski";665
"639";"Koroška";"11";"2017";"Moski";654
"640";"Koroška";"12";"2009";"Moski";631
"641";"Koroška";"12";"2010";"Moski";605
"642";"Koroška";"12";"2011";"Moski";609
"643";"Koroška";"12";"2012";"Moski";607
"644";"Koroška";"12";"2013";"Moski";638
"645";"Koroška";"12";"2014";"Moski";641
"646";"Koroška";"12";"2015";"Moski";631
"647";"Koroška";"12";"2016";"Moski";596
"648";"Koroška";"12";"2017";"Moski";571
"649";"Koroška";"13";"2009";"Moski";499
"650";"Koroška";"13";"2010";"Moski";523
"651";"Koroška";"13";"2011";"Moski";550
"652";"Koroška";"13";"2012";"Moski";550
"653";"Koroška";"13";"2013";"Moski";555
"654";"Koroška";"13";"2014";"Moski";616
"655";"Koroška";"13";"2015";"Moski";615
"656";"Koroška";"13";"2016";"Moski";662
"657";"Koroška";"13";"2017";"Moski";647
"658";"Koroška";"14";"2009";"Moski";458
"659";"Koroška";"14";"2010";"Moski";490
"660";"Koroška";"14";"2011";"Moski";556
"661";"Koroška";"14";"2012";"Moski";542
"662";"Koroška";"14";"2013";"Moski";546
"663";"Koroška";"14";"2014";"Moski";561
"664";"Koroška";"14";"2015";"Moski";539
"665";"Koroška";"14";"2016";"Moski";527
"666";"Koroška";"14";"2017";"Moski";578
"667";"Koroška";"15";"2009";"Moski";418
"668";"Koroška";"15";"2010";"Moski";435
"669";"Koroška";"15";"2011";"Moski";449
"670";"Koroška";"15";"2012";"Moski";467
"671";"Koroška";"15";"2013";"Moski";414
"672";"Koroška";"15";"2014";"Moski";405
"673";"Koroška";"15";"2015";"Moski";445
"674";"Koroška";"15";"2016";"Moski";419
"675";"Koroška";"15";"2017";"Moski";468
"676";"Koroška";"16";"2009";"Moski";371
"677";"Koroška";"16";"2010";"Moski";324
"678";"Koroška";"16";"2011";"Moski";360
"679";"Koroška";"16";"2012";"Moski";314
"680";"Koroška";"16";"2013";"Moski";310
"681";"Koroška";"16";"2014";"Moski";307
"682";"Koroška";"16";"2015";"Moski";310
"683";"Koroška";"16";"2016";"Moski";361
"684";"Koroška";"16";"2017";"Moski";366
"685";"Koroška";"17";"2009";"Moski";304
"686";"Koroška";"17";"2010";"Moski";277
"687";"Koroška";"17";"2011";"Moski";290
"688";"Koroška";"17";"2012";"Moski";283
"689";"Koroška";"17";"2013";"Moski";268
"690";"Koroška";"17";"2014";"Moski";243
"691";"Koroška";"17";"2015";"Moski";297
"692";"Koroška";"17";"2016";"Moski";283
"693";"Koroška";"17";"2017";"Moski";335
"694";"Koroška";"18";"2009";"Moski";273
"695";"Koroška";"18";"2010";"Moski";246
"696";"Koroška";"18";"2011";"Moski";282
"697";"Koroška";"18";"2012";"Moski";287
"698";"Koroška";"18";"2013";"Moski";264
"699";"Koroška";"18";"2014";"Moski";287
"700";"Koroška";"18";"2015";"Moski";261
"701";"Koroška";"18";"2016";"Moski";276
"702";"Koroška";"18";"2017";"Moski";277
"703";"Koroška";"19";"2009";"Moski";256
"704";"Koroška";"19";"2010";"Moski";265
"705";"Koroška";"19";"2011";"Moski";273
"706";"Koroška";"19";"2012";"Moski";275
"707";"Koroška";"19";"2013";"Moski";264
"708";"Koroška";"19";"2014";"Moski";259
"709";"Koroška";"19";"2015";"Moski";264
"710";"Koroška";"19";"2016";"Moski";283
"711";"Koroška";"19";"2017";"Moski";271
"712";"Koroška";"20";"2009";"Moski";300
"713";"Koroška";"20";"2010";"Moski";271
"714";"Koroška";"20";"2011";"Moski";274
"715";"Koroška";"20";"2012";"Moski";282
"716";"Koroška";"20";"2013";"Moski";290
"717";"Koroška";"20";"2014";"Moski";298
"718";"Koroška";"20";"2015";"Moski";301
"719";"Koroška";"20";"2016";"Moski";285
"720";"Koroška";"20";"2017";"Moski";312
"721";"Savinjska";"01";"2009";"Moski";2758
"722";"Savinjska";"01";"2010";"Moski";2250
"723";"Savinjska";"01";"2011";"Moski";1988
"724";"Savinjska";"01";"2012";"Moski";1930
"725";"Savinjska";"01";"2013";"Moski";1990
"726";"Savinjska";"01";"2014";"Moski";1922
"727";"Savinjska";"01";"2015";"Moski";1852
"728";"Savinjska";"01";"2016";"Moski";1766
"729";"Savinjska";"01";"2017";"Moski";1884
"730";"Savinjska";"02";"2009";"Moski";2540
"731";"Savinjska";"02";"2010";"Moski";1841
"732";"Savinjska";"02";"2011";"Moski";2139
"733";"Savinjska";"02";"2012";"Moski";1652
"734";"Savinjska";"02";"2013";"Moski";1516
"735";"Savinjska";"02";"2014";"Moski";1354
"736";"Savinjska";"02";"2015";"Moski";1357
"737";"Savinjska";"02";"2016";"Moski";1469
"738";"Savinjska";"02";"2017";"Moski";1576
"739";"Savinjska";"03";"2009";"Moski";2180
"740";"Savinjska";"03";"2010";"Moski";1833
"741";"Savinjska";"03";"2011";"Moski";1721
"742";"Savinjska";"03";"2012";"Moski";1742
"743";"Savinjska";"03";"2013";"Moski";1749
"744";"Savinjska";"03";"2014";"Moski";1958
"745";"Savinjska";"03";"2015";"Moski";1635
"746";"Savinjska";"03";"2016";"Moski";1659
"747";"Savinjska";"03";"2017";"Moski";1668
"748";"Savinjska";"04";"2009";"Moski";2226
"749";"Savinjska";"04";"2010";"Moski";1881
"750";"Savinjska";"04";"2011";"Moski";1872
"751";"Savinjska";"04";"2012";"Moski";1813
"752";"Savinjska";"04";"2013";"Moski";1692
"753";"Savinjska";"04";"2014";"Moski";1768
"754";"Savinjska";"04";"2015";"Moski";1698
"755";"Savinjska";"04";"2016";"Moski";1579
"756";"Savinjska";"04";"2017";"Moski";1577
"757";"Savinjska";"05";"2009";"Moski";2384
"758";"Savinjska";"05";"2010";"Moski";2075
"759";"Savinjska";"05";"2011";"Moski";1997
"760";"Savinjska";"05";"2012";"Moski";1884
"761";"Savinjska";"05";"2013";"Moski";1799
"762";"Savinjska";"05";"2014";"Moski";1836
"763";"Savinjska";"05";"2015";"Moski";1739
"764";"Savinjska";"05";"2016";"Moski";1795
"765";"Savinjska";"05";"2017";"Moski";1822
"766";"Savinjska";"06";"2009";"Moski";2519
"767";"Savinjska";"06";"2010";"Moski";2211
"768";"Savinjska";"06";"2011";"Moski";2078
"769";"Savinjska";"06";"2012";"Moski";2019
"770";"Savinjska";"06";"2013";"Moski";1979
"771";"Savinjska";"06";"2014";"Moski";1976
"772";"Savinjska";"06";"2015";"Moski";1890
"773";"Savinjska";"06";"2016";"Moski";1979
"774";"Savinjska";"06";"2017";"Moski";2042
"775";"Savinjska";"07";"2009";"Moski";2529
"776";"Savinjska";"07";"2010";"Moski";2290
"777";"Savinjska";"07";"2011";"Moski";2196
"778";"Savinjska";"07";"2012";"Moski";2161
"779";"Savinjska";"07";"2013";"Moski";2065
"780";"Savinjska";"07";"2014";"Moski";2220
"781";"Savinjska";"07";"2015";"Moski";2101
"782";"Savinjska";"07";"2016";"Moski";2088
"783";"Savinjska";"07";"2017";"Moski";2156
"784";"Savinjska";"08";"2009";"Moski";2564
"785";"Savinjska";"08";"2010";"Moski";2297
"786";"Savinjska";"08";"2011";"Moski";2406
"787";"Savinjska";"08";"2012";"Moski";2222
"788";"Savinjska";"08";"2013";"Moski";2138
"789";"Savinjska";"08";"2014";"Moski";2196
"790";"Savinjska";"08";"2015";"Moski";2358
"791";"Savinjska";"08";"2016";"Moski";2321
"792";"Savinjska";"08";"2017";"Moski";2269
"793";"Savinjska";"09";"2009";"Moski";2576
"794";"Savinjska";"09";"2010";"Moski";2241
"795";"Savinjska";"09";"2011";"Moski";2216
"796";"Savinjska";"09";"2012";"Moski";2188
"797";"Savinjska";"09";"2013";"Moski";2150
"798";"Savinjska";"09";"2014";"Moski";2214
"799";"Savinjska";"09";"2015";"Moski";2092
"800";"Savinjska";"09";"2016";"Moski";2105
"801";"Savinjska";"09";"2017";"Moski";2263
"802";"Savinjska";"10";"2009";"Moski";2482
"803";"Savinjska";"10";"2010";"Moski";2421
"804";"Savinjska";"10";"2011";"Moski";2257
"805";"Savinjska";"10";"2012";"Moski";2161
"806";"Savinjska";"10";"2013";"Moski";2043
"807";"Savinjska";"10";"2014";"Moski";2166
"808";"Savinjska";"10";"2015";"Moski";2139
"809";"Savinjska";"10";"2016";"Moski";2049
"810";"Savinjska";"10";"2017";"Moski";2077
"811";"Savinjska";"11";"2009";"Moski";2495
"812";"Savinjska";"11";"2010";"Moski";2307
"813";"Savinjska";"11";"2011";"Moski";2097
"814";"Savinjska";"11";"2012";"Moski";2005
"815";"Savinjska";"11";"2013";"Moski";1966
"816";"Savinjska";"11";"2014";"Moski";1956
"817";"Savinjska";"11";"2015";"Moski";2035
"818";"Savinjska";"11";"2016";"Moski";1983
"819";"Savinjska";"11";"2017";"Moski";2225
"820";"Savinjska";"12";"2009";"Moski";2211
"821";"Savinjska";"12";"2010";"Moski";2166
"822";"Savinjska";"12";"2011";"Moski";2089
"823";"Savinjska";"12";"2012";"Moski";1914
"824";"Savinjska";"12";"2013";"Moski";1928
"825";"Savinjska";"12";"2014";"Moski";2056
"826";"Savinjska";"12";"2015";"Moski";2095
"827";"Savinjska";"12";"2016";"Moski";2009
"828";"Savinjska";"12";"2017";"Moski";2070
"829";"Savinjska";"13";"2009";"Moski";2073
"830";"Savinjska";"13";"2010";"Moski";2033
"831";"Savinjska";"13";"2011";"Moski";1976
"832";"Savinjska";"13";"2012";"Moski";1940
"833";"Savinjska";"13";"2013";"Moski";1957
"834";"Savinjska";"13";"2014";"Moski";1999
"835";"Savinjska";"13";"2015";"Moski";1980
"836";"Savinjska";"13";"2016";"Moski";1903
"837";"Savinjska";"13";"2017";"Moski";2129
"838";"Savinjska";"14";"2009";"Moski";1855
"839";"Savinjska";"14";"2010";"Moski";1926
"840";"Savinjska";"14";"2011";"Moski";1903
"841";"Savinjska";"14";"2012";"Moski";1731
"842";"Savinjska";"14";"2013";"Moski";1891
"843";"Savinjska";"14";"2014";"Moski";1881
"844";"Savinjska";"14";"2015";"Moski";1891
"845";"Savinjska";"14";"2016";"Moski";1807
"846";"Savinjska";"14";"2017";"Moski";1966
"847";"Savinjska";"15";"2009";"Moski";1822
"848";"Savinjska";"15";"2010";"Moski";1774
"849";"Savinjska";"15";"2011";"Moski";1719
"850";"Savinjska";"15";"2012";"Moski";1659
"851";"Savinjska";"15";"2013";"Moski";1689
"852";"Savinjska";"15";"2014";"Moski";1720
"853";"Savinjska";"15";"2015";"Moski";1728
"854";"Savinjska";"15";"2016";"Moski";1633
"855";"Savinjska";"15";"2017";"Moski";1809
"856";"Savinjska";"16";"2009";"Moski";1854
"857";"Savinjska";"16";"2010";"Moski";1766
"858";"Savinjska";"16";"2011";"Moski";1728
"859";"Savinjska";"16";"2012";"Moski";1491
"860";"Savinjska";"16";"2013";"Moski";1619
"861";"Savinjska";"16";"2014";"Moski";1623
"862";"Savinjska";"16";"2015";"Moski";1606
"863";"Savinjska";"16";"2016";"Moski";1485
"864";"Savinjska";"16";"2017";"Moski";1567
"865";"Savinjska";"17";"2009";"Moski";1706
"866";"Savinjska";"17";"2010";"Moski";1680
"867";"Savinjska";"17";"2011";"Moski";1512
"868";"Savinjska";"17";"2012";"Moski";1419
"869";"Savinjska";"17";"2013";"Moski";1473
"870";"Savinjska";"17";"2014";"Moski";1429
"871";"Savinjska";"17";"2015";"Moski";1453
"872";"Savinjska";"17";"2016";"Moski";1434
"873";"Savinjska";"17";"2017";"Moski";1472
"874";"Savinjska";"18";"2009";"Moski";1573
"875";"Savinjska";"18";"2010";"Moski";1534
"876";"Savinjska";"18";"2011";"Moski";1544
"877";"Savinjska";"18";"2012";"Moski";1466
"878";"Savinjska";"18";"2013";"Moski";1526
"879";"Savinjska";"18";"2014";"Moski";1531
"880";"Savinjska";"18";"2015";"Moski";1492
"881";"Savinjska";"18";"2016";"Moski";1469
"882";"Savinjska";"18";"2017";"Moski";1610
"883";"Savinjska";"19";"2009";"Moski";1676
"884";"Savinjska";"19";"2010";"Moski";1591
"885";"Savinjska";"19";"2011";"Moski";1658
"886";"Savinjska";"19";"2012";"Moski";1723
"887";"Savinjska";"19";"2013";"Moski";1608
"888";"Savinjska";"19";"2014";"Moski";1697
"889";"Savinjska";"19";"2015";"Moski";1558
"890";"Savinjska";"19";"2016";"Moski";1486
"891";"Savinjska";"19";"2017";"Moski";1603
"892";"Savinjska";"20";"2009";"Moski";1409
"893";"Savinjska";"20";"2010";"Moski";1388
"894";"Savinjska";"20";"2011";"Moski";1397
"895";"Savinjska";"20";"2012";"Moski";1387
"896";"Savinjska";"20";"2013";"Moski";1377
"897";"Savinjska";"20";"2014";"Moski";1428
"898";"Savinjska";"20";"2015";"Moski";1301
"899";"Savinjska";"20";"2016";"Moski";1227
"900";"Savinjska";"20";"2017";"Moski";1301
"901";"Zasavska";"01";"2009";"Moski";170
"902";"Zasavska";"01";"2010";"Moski";182
"903";"Zasavska";"01";"2011";"Moski";169
"904";"Zasavska";"01";"2012";"Moski";177
"905";"Zasavska";"01";"2013";"Moski";169
"906";"Zasavska";"01";"2014";"Moski";158
"907";"Zasavska";"01";"2015";"Moski";236
"908";"Zasavska";"01";"2016";"Moski";203
"909";"Zasavska";"01";"2017";"Moski";220
"910";"Zasavska";"02";"2009";"Moski";211
"911";"Zasavska";"02";"2010";"Moski";195
"912";"Zasavska";"02";"2011";"Moski";200
"913";"Zasavska";"02";"2012";"Moski";174
"914";"Zasavska";"02";"2013";"Moski";153
"915";"Zasavska";"02";"2014";"Moski";143
"916";"Zasavska";"02";"2015";"Moski";201
"917";"Zasavska";"02";"2016";"Moski";193
"918";"Zasavska";"02";"2017";"Moski";216
"919";"Zasavska";"03";"2009";"Moski";199
"920";"Zasavska";"03";"2010";"Moski";207
"921";"Zasavska";"03";"2011";"Moski";194
"922";"Zasavska";"03";"2012";"Moski";184
"923";"Zasavska";"03";"2013";"Moski";132
"924";"Zasavska";"03";"2014";"Moski";157
"925";"Zasavska";"03";"2015";"Moski";282
"926";"Zasavska";"03";"2016";"Moski";253
"927";"Zasavska";"03";"2017";"Moski";272
"928";"Zasavska";"04";"2009";"Moski";208
"929";"Zasavska";"04";"2010";"Moski";213
"930";"Zasavska";"04";"2011";"Moski";185
"931";"Zasavska";"04";"2012";"Moski";205
"932";"Zasavska";"04";"2013";"Moski";168
"933";"Zasavska";"04";"2014";"Moski";170
"934";"Zasavska";"04";"2015";"Moski";262
"935";"Zasavska";"04";"2016";"Moski";278
"936";"Zasavska";"04";"2017";"Moski";265
"937";"Zasavska";"05";"2009";"Moski";263
"938";"Zasavska";"05";"2010";"Moski";239
"939";"Zasavska";"05";"2011";"Moski";202
"940";"Zasavska";"05";"2012";"Moski";187
"941";"Zasavska";"05";"2013";"Moski";189
"942";"Zasavska";"05";"2014";"Moski";223
"943";"Zasavska";"05";"2015";"Moski";255
"944";"Zasavska";"05";"2016";"Moski";268
"945";"Zasavska";"05";"2017";"Moski";261
"946";"Zasavska";"06";"2009";"Moski";267
"947";"Zasavska";"06";"2010";"Moski";236
"948";"Zasavska";"06";"2011";"Moski";194
"949";"Zasavska";"06";"2012";"Moski";225
"950";"Zasavska";"06";"2013";"Moski";230
"951";"Zasavska";"06";"2014";"Moski";203
"952";"Zasavska";"06";"2015";"Moski";246
"953";"Zasavska";"06";"2016";"Moski";257
"954";"Zasavska";"06";"2017";"Moski";269
"955";"Zasavska";"07";"2009";"Moski";306
"956";"Zasavska";"07";"2010";"Moski";241
"957";"Zasavska";"07";"2011";"Moski";240
"958";"Zasavska";"07";"2012";"Moski";249
"959";"Zasavska";"07";"2013";"Moski";206
"960";"Zasavska";"07";"2014";"Moski";246
"961";"Zasavska";"07";"2015";"Moski";321
"962";"Zasavska";"07";"2016";"Moski";297
"963";"Zasavska";"07";"2017";"Moski";304
"964";"Zasavska";"08";"2009";"Moski";335
"965";"Zasavska";"08";"2010";"Moski";271
"966";"Zasavska";"08";"2011";"Moski";265
"967";"Zasavska";"08";"2012";"Moski";270
"968";"Zasavska";"08";"2013";"Moski";271
"969";"Zasavska";"08";"2014";"Moski";272
"970";"Zasavska";"08";"2015";"Moski";321
"971";"Zasavska";"08";"2016";"Moski";351
"972";"Zasavska";"08";"2017";"Moski";313
"973";"Zasavska";"09";"2009";"Moski";286
"974";"Zasavska";"09";"2010";"Moski";249
"975";"Zasavska";"09";"2011";"Moski";281
"976";"Zasavska";"09";"2012";"Moski";269
"977";"Zasavska";"09";"2013";"Moski";268
"978";"Zasavska";"09";"2014";"Moski";280
"979";"Zasavska";"09";"2015";"Moski";314
"980";"Zasavska";"09";"2016";"Moski";272
"981";"Zasavska";"09";"2017";"Moski";301
"982";"Zasavska";"10";"2009";"Moski";277
"983";"Zasavska";"10";"2010";"Moski";273
"984";"Zasavska";"10";"2011";"Moski";252
"985";"Zasavska";"10";"2012";"Moski";226
"986";"Zasavska";"10";"2013";"Moski";212
"987";"Zasavska";"10";"2014";"Moski";214
"988";"Zasavska";"10";"2015";"Moski";299
"989";"Zasavska";"10";"2016";"Moski";288
"990";"Zasavska";"10";"2017";"Moski";265
"991";"Zasavska";"11";"2009";"Moski";276
"992";"Zasavska";"11";"2010";"Moski";235
"993";"Zasavska";"11";"2011";"Moski";228
"994";"Zasavska";"11";"2012";"Moski";213
"995";"Zasavska";"11";"2013";"Moski";214
"996";"Zasavska";"11";"2014";"Moski";196
"997";"Zasavska";"11";"2015";"Moski";252
"998";"Zasavska";"11";"2016";"Moski";230
"999";"Zasavska";"11";"2017";"Moski";240
"1000";"Zasavska";"12";"2009";"Moski";232
"1001";"Zasavska";"12";"2010";"Moski";207
"1002";"Zasavska";"12";"2011";"Moski";229
"1003";"Zasavska";"12";"2012";"Moski";198
"1004";"Zasavska";"12";"2013";"Moski";229
"1005";"Zasavska";"12";"2014";"Moski";207
"1006";"Zasavska";"12";"2015";"Moski";206
"1007";"Zasavska";"12";"2016";"Moski";188
"1008";"Zasavska";"12";"2017";"Moski";205
"1009";"Zasavska";"13";"2009";"Moski";229
"1010";"Zasavska";"13";"2010";"Moski";235
"1011";"Zasavska";"13";"2011";"Moski";225
"1012";"Zasavska";"13";"2012";"Moski";194
"1013";"Zasavska";"13";"2013";"Moski";198
"1014";"Zasavska";"13";"2014";"Moski";173
"1015";"Zasavska";"13";"2015";"Moski";211
"1016";"Zasavska";"13";"2016";"Moski";191
"1017";"Zasavska";"13";"2017";"Moski";205
"1018";"Zasavska";"14";"2009";"Moski";265
"1019";"Zasavska";"14";"2010";"Moski";242
"1020";"Zasavska";"14";"2011";"Moski";235
"1021";"Zasavska";"14";"2012";"Moski";196
"1022";"Zasavska";"14";"2013";"Moski";215
"1023";"Zasavska";"14";"2014";"Moski";174
"1024";"Zasavska";"14";"2015";"Moski";208
"1025";"Zasavska";"14";"2016";"Moski";179
"1026";"Zasavska";"14";"2017";"Moski";187
"1027";"Zasavska";"15";"2009";"Moski";265
"1028";"Zasavska";"15";"2010";"Moski";270
"1029";"Zasavska";"15";"2011";"Moski";234
"1030";"Zasavska";"15";"2012";"Moski";198
"1031";"Zasavska";"15";"2013";"Moski";186
"1032";"Zasavska";"15";"2014";"Moski";170
"1033";"Zasavska";"15";"2015";"Moski";192
"1034";"Zasavska";"15";"2016";"Moski";181
"1035";"Zasavska";"15";"2017";"Moski";184
"1036";"Zasavska";"16";"2009";"Moski";251
"1037";"Zasavska";"16";"2010";"Moski";236
"1038";"Zasavska";"16";"2011";"Moski";224
"1039";"Zasavska";"16";"2012";"Moski";199
"1040";"Zasavska";"16";"2013";"Moski";174
"1041";"Zasavska";"16";"2014";"Moski";168
"1042";"Zasavska";"16";"2015";"Moski";175
"1043";"Zasavska";"16";"2016";"Moski";184
"1044";"Zasavska";"16";"2017";"Moski";194
"1045";"Zasavska";"17";"2009";"Moski";226
"1046";"Zasavska";"17";"2010";"Moski";215
"1047";"Zasavska";"17";"2011";"Moski";224
"1048";"Zasavska";"17";"2012";"Moski";186
"1049";"Zasavska";"17";"2013";"Moski";175
"1050";"Zasavska";"17";"2014";"Moski";139
"1051";"Zasavska";"17";"2015";"Moski";141
"1052";"Zasavska";"17";"2016";"Moski";152
"1053";"Zasavska";"17";"2017";"Moski";153
"1054";"Zasavska";"18";"2009";"Moski";226
"1055";"Zasavska";"18";"2010";"Moski";184
"1056";"Zasavska";"18";"2011";"Moski";206
"1057";"Zasavska";"18";"2012";"Moski";169
"1058";"Zasavska";"18";"2013";"Moski";145
"1059";"Zasavska";"18";"2014";"Moski";129
"1060";"Zasavska";"18";"2015";"Moski";146
"1061";"Zasavska";"18";"2016";"Moski";126
"1062";"Zasavska";"18";"2017";"Moski";129
"1063";"Zasavska";"19";"2009";"Moski";168
"1064";"Zasavska";"19";"2010";"Moski";193
"1065";"Zasavska";"19";"2011";"Moski";179
"1066";"Zasavska";"19";"2012";"Moski";181
"1067";"Zasavska";"19";"2013";"Moski";164
