"Povpreène meseène plaèe po: STATISTIÈNA REGIJA, SKD DEJAVNOST, MESEC,"
"PLAÈE , MERITVE"

" ";" ";" ";"Neto plaèa";" ";" "
" ";" ";" ";"Plaèa za obdobje [EUR]";"Plaèa za plaèano uro za obdobje [EUR]";"Povpreèje mesecev tekoèega leta / povpreèje istih mesecev prejšnjega leta"
"SLOVENIJA"
" ";"SKD Dejavnost"
" ";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI"
" ";" ";"2005";425.06;2.72;102.30
" ";" ";"2006";479.59;2.85;112.80
" ";" ";"2007";483.19;2.85;100.80
" ";" ";"2008";541.45;3.17;112.10
" ";" ";"2009";558.56;3.40;103.20
" ";" ";"2010";590.18;3.78;105.70
" ";" ";"2011";640.78;4.16;108.60
" ";" ";"2012";628.35;3.92;98.10
" ";" ";"2013";711.84;4.30;113.30
" ";" ";"2014";610.44;3.86;85.80
" ";" ";"2015";641.02;4.05;105.00
" ";" ";"2016";642.97;4.16;103.50
" ";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI"
" ";" ";"2005";780.50;4.68;103.30
" ";" ";"2006";816.32;4.72;104.60
" ";" ";"2007";862.49;4.88;105.70
" ";" ";"2008";881.18;4.99;102.20
" ";" ";"2009";1046.90;6.14;118.80
" ";" ";"2010";1052.51;6.50;100.50
" ";" ";"2011";1057.03;6.54;100.40
" ";" ";"2012";1086.13;6.46;102.80
" ";" ";"2013";1092.84;6.12;100.60
" ";" ";"2014";1085.28;6.09;99.30
" ";" ";"2015";1065.81;6.20;98.20
" ";" ";"2016";1068.79;6.30;97.60
" ";"P IZOBRAŽEVANJE"
" ";" ";"2005";831.18;5.03;104.80
" ";" ";"2006";863.54;5.23;103.90
" ";" ";"2007";949.31;5.74;109.90
" ";" ";"2008";968.51;5.87;102.00
" ";" ";"2009";1058.86;6.45;109.30
" ";" ";"2010";1052.22;6.64;99.40
" ";" ";"2011";1060.26;6.75;100.80
" ";" ";"2012";1046.00;6.38;98.70
" ";" ";"2013";1000.19;5.90;95.60
" ";" ";"2014";987.23;5.84;98.70
" ";" ";"2015";1005.69;6.14;101.90
" ";" ";"2016";992.40;6.14;99.70
" ";"Q ZDRAVSTVO IN SOCIALNO VARSTVO"
" ";" ";"2005";752.99;4.38;102.20
" ";" ";"2006";782.35;4.52;103.90
" ";" ";"2007";818.75;4.73;104.70
" ";" ";"2008";871.25;5.05;106.40
" ";" ";"2009";1027.03;5.85;117.90
" ";" ";"2010";1025.86;6.10;99.90
" ";" ";"2011";1016.84;6.10;99.10
" ";" ";"2012";1015.56;5.95;99.90
" ";" ";"2013";1006.89;5.74;99.10
" ";" ";"2014";1002.95;5.66;99.60
" ";" ";"2015";1011.21;5.86;100.80
" ";" ";"2016";1023.64;5.96;100.90
" ";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI"
" ";" ";"2005";741.32;4.54;101.90
" ";" ";"2006";788.17;4.74;106.30
" ";" ";"2007";815.05;4.62;103.40
" ";" ";"2008";964.64;5.50;118.40
" ";" ";"2009";926.66;5.49;96.10
" ";" ";"2010";953.55;5.88;102.90
" ";" ";"2011";945.61;5.81;99.20
" ";" ";"2012";940.49;5.60;99.50
" ";" ";"2013";910.24;5.25;96.80
" ";" ";"2014";889.02;5.18;97.70
" ";" ";"2015";890.52;5.48;100.20
" ";" ";"2016";897.78;5.47;100.60
" ";"S DRUGE DEJAVNOSTI"
" ";" ";"2005";624.62;3.70;102.00
" ";" ";"2006";660.43;3.96;105.70
" ";" ";"2007";764.48;4.51;115.80
" ";" ";"2008";743.86;4.58;97.30
" ";" ";"2009";830.21;5.38;111.60
" ";" ";"2010";904.66;5.42;109.00
" ";" ";"2011";912.56;5.54;100.90
" ";" ";"2012";801.38;4.75;87.80
" ";" ";"2013";818.80;4.84;102.20
" ";" ";"2014";801.37;4.64;97.90
" ";" ";"2015";724.18;4.51;90.40
" ";" ";"2016";769.24;4.72;94.60
"Jugovzhodna Slovenija"
" ";"SKD Dejavnost"
" ";" ";"2005";703.48;4.20;110.20
" ";" ";"2006";757.34;4.38;107.70
" ";" ";"2007";820.60;4.62;108.40
" ";" ";"2008";886.65;5.00;108.00
" ";" ";"2009";904.50;5.34;102.00
" ";" ";"2010";937.36;5.69;103.60
" ";" ";"2011";988.72;6.01;105.50
" ";" ";"2012";1020.29;6.00;103.20
" ";" ";"2013";1049.13;5.97;102.80
" ";" ";"2014";1059.15;6.00;101.00
" ";" ";"2015";1059.29;6.21;100.00
" ";" ";"2016";1008.93;5.98;100.00
" ";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO"
" ";" ";"2005";713.34;4.43;100.50
" ";" ";"2006";759.41;4.43;106.50
" ";" ";"2007";825.73;4.65;108.70
" ";" ";"2008";895.45;5.04;108.40
" ";" ";"2009";854.83;5.02;95.50
" ";" ";"2010";846.26;5.32;99.00
" ";" ";"2011";924.20;5.87;109.20
" ";" ";"2012";1004.66;5.85;108.70
" ";" ";"2013";958.90;5.33;95.40
" ";" ";"2014";989.29;5.47;103.20
" ";" ";"2015";965.31;5.57;97.60
" ";" ";"2016";943.60;5.56;98.10
" ";"B RUDARSTVO"
" ";" ";"2005";712.48;4.36;110.40
" ";" ";"2006";z;z;z
" ";" ";"2007";908.86;4.87;105.00
" ";" ";"2008";915.05;4.88;100.70
" ";" ";"2009";928.33;5.23;101.50
" ";" ";"2010";873.95;5.10;94.10
" ";" ";"2011";911.46;5.33;104.30
" ";" ";"2012";967.53;5.43;106.20
" ";" ";"2013";1432.65;7.70;148.10
" ";" ";"2014";z;z;z
" ";" ";"2015";z;z;z
" ";" ";"2016";z;z;z
" ";"C PREDELOVALNE DEJAVNOSTI"
" ";" ";"2005";673.16;4.02;113.90
" ";" ";"2006";737.02;4.24;109.50
" ";" ";"2007";803.67;4.52;109.00
" ";" ";"2008";876.09;4.92;109.00
" ";" ";"2009";855.27;5.10;97.60
" ";" ";"2010";926.94;5.58;108.40
" ";" ";"2011";1001.99;6.01;108.10
" ";" ";"2012";1051.37;6.15;104.90
" ";" ";"2013";1113.75;6.31;105.90
" ";" ";"2014";1133.52;6.38;101.80
" ";" ";"2015";1140.07;6.59;100.60
" ";" ";"2016";1065.85;6.23;101.00
" ";"D OSKRBA Z ELEKTRIÈNO ENERGIJO, PLINOM IN PARO"
" ";" ";"2005";1088.38;6.47;131.80
" ";" ";"2006";1352.94;7.73;124.30
" ";" ";"2007";1562.75;8.72;115.50
" ";" ";"2008";1851.23;10.32;118.50
" ";" ";"2009";1590.27;9.21;85.90
" ";" ";"2010";1704.43;10.25;107.20
" ";" ";"2011";2002.25;12.02;117.50
" ";" ";"2012";2056.58;11.81;102.70
" ";" ";"2013";2165.83;11.92;105.30
" ";" ";"2014";2187.84;12.12;101.00
" ";" ";"2015";2055.94;11.77;94.00
" ";" ";"2016";1590.48;9.31;94.70
" ";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA"
" ";" ";"2005";693.91;4.09;104.40
" ";" ";"2006";749.11;4.26;108.00
" ";" ";"2007";833.17;4.56;111.20
" ";" ";"2008";919.39;5.01;110.30
" ";" ";"2009";964.03;5.48;104.90
" ";" ";"2010";954.64;5.74;99.00
" ";" ";"2011";952.01;5.76;99.70
" ";" ";"2012";1019.27;5.85;107.10
" ";" ";"2013";1095.79;5.91;107.50
" ";" ";"2014";1042.71;5.72;95.20
" ";" ";"2015";1033.87;5.91;99.20
" ";" ";"2016";1024.62;5.96;101.70
" ";"F GRADBENIŠTVO"
" ";" ";"2005";657.55;3.87;114.80
" ";" ";"2006";676.61;3.84;102.90
" ";" ";"2007";745.71;4.03;110.20
" ";" ";"2008";815.22;4.42;109.30
" ";" ";"2009";790.05;4.57;96.90
" ";" ";"2010";819.98;4.98;103.80
" ";" ";"2011";854.56;5.11;104.20
" ";" ";"2012";871.17;5.07;101.90
" ";" ";"2013";880.28;4.92;101.00
" ";" ";"2014";863.73;4.87;98.10
" ";" ";"2015";851.76;4.97;98.60
" ";" ";"2016";849.64;4.98;98.30
" ";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL"
" ";" ";"2005";587.99;3.51;108.40
" ";" ";"2006";592.55;3.45;100.80
" ";" ";"2007";637.53;3.61;107.60
" ";" ";"2008";687.96;3.92;107.90
" ";" ";"2009";716.98;4.21;104.20
" ";" ";"2010";739.81;4.49;103.20
" ";" ";"2011";780.43;4.75;105.50
" ";" ";"2012";772.67;4.59;99.00
" ";" ";"2013";781.66;4.48;101.20
" ";" ";"2014";795.71;4.59;101.80
" ";" ";"2015";789.28;4.69;99.20
" ";" ";"2016";795.42;4.81;100.70
" ";"H PROMET IN SKLADIŠÈENJE"
" ";" ";"2005";660.91;4.02;105.20
" ";" ";"2006";715.43;4.18;108.20
" ";" ";"2007";773.06;4.39;108.10
" ";" ";"2008";827.08;4.69;107.00
" ";" ";"2009";819.58;4.81;99.10
" ";" ";"2010";811.24;4.91;99.00
" ";" ";"2011";837.34;5.07;103.20
" ";" ";"2012";845.30;5.00;101.00
" ";" ";"2013";844.97;4.84;100.00
" ";" ";"2014";855.86;4.88;101.30
" ";" ";"2015";847.06;5.04;99.00
" ";" ";"2016";812.15;4.85;95.80
" ";"I GOSTINSTVO"
" ";" ";"2005";583.00;3.49;97.70
" ";" ";"2006";617.33;3.58;105.90
" ";" ";"2007";662.80;3.81;107.40
" ";" ";"2008";749.33;4.19;113.10
" ";" ";"2009";741.39;4.41;98.90
" ";" ";"2010";760.61;4.78;102.60
" ";" ";"2011";815.21;5.17;107.20
" ";" ";"2012";809.52;4.83;99.30
" ";" ";"2013";799.12;4.60;98.70
" ";" ";"2014";820.05;4.74;102.60
" ";" ";"2015";808.38;4.93;98.60
" ";" ";"2016";806.04;4.95;100.90
" ";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI"
" ";" ";"2005";761.31;4.64;96.90
" ";" ";"2006";834.14;4.99;109.60
" ";" ";"2007";864.07;4.87;103.60
" ";" ";"2008";948.15;5.29;109.70
" ";" ";"2009";987.10;5.83;104.10
" ";" ";"2010";998.58;6.06;101.20
" ";" ";"2011";989.24;6.07;99.10
" ";" ";"2012";1056.94;6.21;106.80
" ";" ";"2013";1063.87;6.02;100.70
" ";" ";"2014";1040.21;5.85;97.80
" ";" ";"2015";1034.39;6.08;99.40
" ";" ";"2016";1060.06;6.27;103.10
" ";"K FINANÈNE IN ZAVAROVALNIŠKE DEJAVNOSTI"
" ";" ";"2005";912.57;5.50;109.20
" ";" ";"2006";922.14;5.44;101.00
" ";" ";"2007";1038.73;5.84;112.60
" ";" ";"2008";1115.23;6.30;107.40
" ";" ";"2009";1077.60;6.34;96.60
" ";" ";"2010";1145.47;7.08;106.30
" ";" ";"2011";1241.82;7.59;108.40
" ";" ";"2012";1187.36;6.93;95.60
" ";" ";"2013";1214.13;6.76;102.30
" ";" ";"2014";1212.27;6.79;99.80
" ";" ";"2015";1308.27;7.72;107.90
" ";" ";"2016";1258.51;7.50;102.40
" ";"L POSLOVANJE Z NEPREMIÈNINAMI"
" ";" ";"2005";794.90;4.78;113.20
" ";" ";"2006";922.58;5.46;116.10
" ";" ";"2007";943.62;5.39;102.30
" ";" ";"2008";1199.27;6.68;127.10
" ";" ";"2009";1195.15;6.93;99.70
" ";" ";"2010";1120.79;6.74;93.80
" ";" ";"2011";1024.58;6.36;91.40
" ";" ";"2012";1057.15;6.25;103.20
" ";" ";"2013";1032.37;5.89;97.70
" ";" ";"2014";1032.29;5.93;100.00
" ";" ";"2015";1033.02;6.18;100.10
" ";" ";"2016";1073.74;6.43;101.00
" ";"M STROKOVNE, ZNANSTVENE IN TEHNIÈNE DEJAVNOSTI"
" ";" ";"2005";925.95;5.35;116.50
" ";" ";"2006";1227.31;7.18;132.50
" ";" ";"2007";1332.83;7.55;108.60
" ";" ";"2008";1523.46;8.65;114.30
" ";" ";"2009";1457.37;8.47;95.70
" ";" ";"2010";1346.95;8.21;92.40
" ";" ";"2011";1503.29;9.18;111.60
" ";" ";"2012";1621.10;9.53;107.80
" ";" ";"2013";1754.07;9.95;108.20
" ";" ";"2014";1687.33;9.53;96.20
" ";" ";"2015";1647.09;9.73;97.60
" ";" ";"2016";1381.93;8.27;96.20
" ";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI"
" ";" ";"2005";478.87;2.90;108.60
" ";" ";"2006";513.79;3.02;107.30
" ";" ";"2007";552.74;3.10;107.60
" ";" ";"2008";655.13;3.84;118.50
" ";" ";"2009";681.74;4.00;104.10
" ";" ";"2010";651.46;4.18;95.60
" ";" ";"2011";644.19;4.20;98.90
" ";" ";"2012";688.62;4.36;106.90
" ";" ";"2013";723.01;4.64;105.00
" ";" ";"2014";804.13;4.74;111.20
" ";" ";"2015";797.70;4.77;99.20
" ";" ";"2016";745.11;4.53;101.90
" ";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI"
" ";" ";"2005";804.85;4.82;105.10
" ";" ";"2006";840.81;4.88;104.50
" ";" ";"2007";898.68;5.01;106.90
" ";" ";"2008";918.84;5.14;102.20
" ";" ";"2009";1060.36;6.22;115.40
" ";" ";"2010";1060.01;6.50;100.00
" ";" ";"2011";1081.12;6.62;102.00
" ";" ";"2012";1108.96;6.51;102.60
" ";" ";"2013";1101.21;6.16;99.30
" ";" ";"2014";1089.49;6.09;98.90
" ";" ";"2015";1106.68;6.44;101.60
" ";" ";"2016";1103.69;6.49;100.00
" ";"P IZOBRAŽEVANJE"
" ";" ";"2005";840.26;5.02;107.60
" ";" ";"2006";885.84;5.27;105.40
" ";" ";"2007";950.16;5.65;107.30
" ";" ";"2008";982.54;5.83;103.40
" ";" ";"2009";1059.16;6.38;107.80
" ";" ";"2010";1058.23;6.58;99.90
" ";" ";"2011";1065.87;6.68;100.70
" ";" ";"2012";1081.86;6.47;101.50
" ";" ";"2013";1025.88;5.95;94.80
" ";" ";"2014";1019.25;5.90;99.40
" ";" ";"2015";1037.35;6.35;101.80
" ";" ";"2016";1016.43;6.22;99.80
" ";"Q ZDRAVSTVO IN SOCIALNO VARSTVO"
" ";" ";"2005";831.21;4.85;102.80
" ";" ";"2006";859.76;4.85;103.40
" ";" ";"2007";894.71;4.90;104.10
" ";" ";"2008";911.88;5.00;101.90
" ";" ";"2009";1096.27;6.15;120.20
" ";" ";"2010";1091.44;6.37;99.60
" ";" ";"2011";1087.14;6.43;99.60
" ";" ";"2012";1087.04;6.22;100.00
" ";" ";"2013";1065.14;5.93;98.00
" ";" ";"2014";1063.14;5.88;99.80
" ";" ";"2015";1072.22;6.08;100.90
" ";" ";"2016";1077.32;6.18;100.60
" ";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI"
" ";" ";"2005";812.01;5.16;103.50
" ";" ";"2006";887.45;5.30;109.30
" ";" ";"2007";841.67;4.97;94.80
" ";" ";"2008";894.96;5.28;106.30
" ";" ";"2009";947.21;5.66;105.80
" ";" ";"2010";956.44;5.91;101.00
" ";" ";"2011";977.62;6.12;102.20
" ";" ";"2012";949.94;5.81;97.20
" ";" ";"2013";928.12;5.48;97.70
" ";" ";"2014";951.04;5.52;102.50
" ";" ";"2015";955.54;5.72;100.50
" ";" ";"2016";952.33;5.80;100.70
" ";"S DRUGE DEJAVNOSTI"
" ";" ";"2005";652.02;3.95;97.70
" ";" ";"2006";727.35;4.27;111.60
" ";" ";"2007";773.52;4.51;106.30
" ";" ";"2008";804.53;4.55;104.00
" ";" ";"2009";837.77;4.93;104.10
" ";" ";"2010";833.96;5.18;99.50
" ";" ";"2011";848.91;5.33;101.80
" ";" ";"2012";851.86;5.16;100.30
" ";" ";"2013";797.96;4.93;93.70
" ";" ";"2014";868.13;5.18;108.80
" ";" ";"2015";846.60;5.36;97.50
" ";" ";"2016";818.61;5.24;96.30
"Osrednjeslovenska"
" ";"SKD Dejavnost"
" ";" ";"2005";788.39;4.75;105.80
" ";" ";"2006";821.21;4.82;104.20
" ";" ";"2007";895.28;5.10;109.00
" ";" ";"2008";949.63;5.37;106.10
" ";" ";"2009";1020.68;5.99;107.50
" ";" ";"2010";1031.13;6.28;101.00
" ";" ";"2011";1065.53;6.53;103.30
" ";" ";"2012";1084.75;6.41;101.80
" ";" ";"2013";1087.41;6.20;100.20
" ";" ";"2014";1082.04;6.19;99.50
" ";" ";"2015";1086.01;6.43;100.40
" ";" ";"2016";1085.83;6.50;100.30
" ";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO"
" ";" ";"2005";633.59;3.87;101.00
" ";" ";"2006";684.88;4.08;108.10
" ";" ";"2007";739.90;4.25;108.00
" ";" ";"2008";809.39;4.59;109.40
" ";" ";"2009";850.43;5.01;105.10
" ";" ";"2010";852.88;5.14;100.30
" ";" ";"2011";900.18;5.46;105.50
" ";" ";"2012";882.70;5.17;98.10
" ";" ";"2013";894.40;5.07;101.30
" ";" ";"2014";881.82;5.02;98.60
" ";" ";"2015";860.45;5.14;97.60
" ";" ";"2016";872.42;5.25;99.50
" ";"B RUDARSTVO"
" ";" ";"2005";788.33;4.74;101.60
" ";" ";"2006";887.16;5.12;112.50
" ";" ";"2007";961.44;5.39;108.40
" ";" ";"2008";1043.57;5.66;108.50
" ";" ";"2009";1087.21;6.21;104.20
" ";" ";"2010";1054.58;6.51;97.00
" ";" ";"2011";1066.35;6.39;101.10
" ";" ";"2012";1184.58;6.76;111.10
" ";" ";"2013";1208.40;6.73;102.00
" ";" ";"2014";1231.90;6.87;101.90
" ";" ";"2015";1235.17;6.89;100.30
" ";" ";"2016";1276.13;7.20;101.10
" ";"C PREDELOVALNE DEJAVNOSTI"
" ";" ";"2005";724.29;4.34;114.40
" ";" ";"2006";749.38;4.33;103.50
" ";" ";"2007";833.88;4.68;111.30
" ";" ";"2008";863.62;4.81;103.60
" ";" ";"2009";879.40;5.16;101.80
" ";" ";"2010";937.45;5.73;106.60
" ";" ";"2011";979.93;5.91;104.50
" ";" ";"2012";1030.80;5.98;105.20
" ";" ";"2013";1082.82;6.08;105.00
" ";" ";"2014";1109.63;6.21;102.50
" ";" ";"2015";1117.45;6.47;100.70
" ";" ";"2016";1123.68;6.58;102.40
" ";"D OSKRBA Z ELEKTRIÈNO ENERGIJO, PLINOM IN PARO"
" ";" ";"2005";897.35;5.03;106.10
" ";" ";"2006";987.07;5.30;110.00
" ";" ";"2007";1034.86;5.39;104.80
" ";" ";"2008";1100.26;5.64;106.30
" ";" ";"2009";1263.26;7.23;114.80
" ";" ";"2010";1256.79;7.59;99.50
" ";" ";"2011";1292.37;7.83;102.80
" ";" ";"2012";1383.46;7.91;107.00
" ";" ";"2013";1443.68;7.93;104.40
" ";" ";"2014";1310.52;8.02;90.80
" ";" ";"2015";1457.77;8.40;111.20
" ";" ";"2016";1453.59;8.47;97.20
" ";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA"
" ";" ";"2005";718.67;4.29;105.00
" ";" ";"2006";767.42;4.41;106.80
" ";" ";"2007";843.94;4.60;110.00
" ";" ";"2008";929.27;5.14;110.10
" ";" ";"2009";966.81;5.56;104.00
" ";" ";"2010";976.37;5.85;101.00
" ";" ";"2011";951.89;5.76;97.50
" ";" ";"2012";950.92;5.56;99.90
" ";" ";"2013";973.73;5.44;102.40
" ";" ";"2014";965.77;5.56;99.20
" ";" ";"2015";989.66;5.73;102.50
" ";" ";"2016";1004.79;5.88;102.80
" ";"F GRADBENIŠTVO"
" ";" ";"2005";590.68;3.49;104.50
" ";" ";"2006";593.79;3.49;100.50
" ";" ";"2007";666.29;3.76;112.20
" ";" ";"2008";718.56;4.01;107.80
" ";" ";"2009";739.13;4.33;102.90
" ";" ";"2010";750.33;4.53;101.50
" ";" ";"2011";813.84;4.92;108.50
" ";" ";"2012";849.52;5.00;104.40
" ";" ";"2013";839.99;4.85;98.90
" ";" ";"2014";817.78;4.73;97.40
" ";" ";"2015";810.68;4.84;99.10
" ";" ";"2016";813.51;4.90;97.70
" ";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL"
" ";" ";"2005";709.52;4.25;105.50
" ";" ";"2006";747.97;4.42;105.40
" ";" ";"2007";843.81;4.85;112.80
" ";" ";"2008";890.13;5.09;105.50
" ";" ";"2009";946.28;5.56;106.30
" ";" ";"2010";946.21;5.78;100.00
" ";" ";"2011";981.18;6.01;103.70
" ";" ";"2012";1018.83;6.05;103.80
" ";" ";"2013";1021.10;5.86;100.20
" ";" ";"2014";1025.61;5.89;100.40
" ";" ";"2015";1036.92;6.17;101.10
" ";" ";"2016";1047.55;6.32;101.70
" ";"H PROMET IN SKLADIŠÈENJE"
" ";" ";"2005";746.63;4.42;105.30
" ";" ";"2006";788.60;4.58;105.60
" ";" ";"2007";865.20;4.84;109.70
" ";" ";"2008";938.76;5.19;108.50
" ";" ";"2009";994.36;5.79;105.90
" ";" ";"2010";952.02;5.64;95.70
" ";" ";"2011";1020.63;6.24;107.20
" ";" ";"2012";1010.04;5.96;99.00
" ";" ";"2013";986.90;5.64;97.70
" ";" ";"2014";922.72;5.27;93.50
" ";" ";"2015";923.14;5.45;100.00
" ";" ";"2016";921.45;5.49;100.60
" ";"I GOSTINSTVO"
" ";" ";"2005";537.22;3.24;102.20
" ";" ";"2006";568.25;3.40;105.80
" ";" ";"2007";595.81;3.45;104.80
" ";" ";"2008";649.14;3.77;109.00
" ";" ";"2009";682.12;4.07;105.10
" ";" ";"2010";702.36;4.37;103.00
" ";" ";"2011";735.62;4.65;104.70
" ";" ";"2012";739.47;4.57;100.50
" ";" ";"2013";721.82;4.36;97.60
" ";" ";"2014";719.80;4.34;99.70
" ";" ";"2015";709.58;4.44;98.60
" ";" ";"2016";719.24;4.56;99.10
" ";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI"
" ";" ";"2005";1030.19;6.15;102.60
" ";" ";"2006";1064.24;6.18;103.30
" ";" ";"2007";1209.18;6.75;113.60
" ";" ";"2008";1238.64;6.98;102.40
" ";" ";"2009";1338.15;7.80;108.00
" ";" ";"2010";1331.51;8.08;99.50
" ";" ";"2011";1362.32;8.32;102.30
" ";" ";"2012";1365.37;8.03;100.20
" ";" ";"2013";1360.54;7.66;99.60
" ";" ";"2014";1355.29;7.64;99.60
" ";" ";"2015";1361.38;7.95;100.40
" ";" ";"2016";1366.05;8.10;100.90
" ";"K FINANÈNE IN ZAVAROVALNIŠKE DEJAVNOSTI"
" ";" ";"2005";1016.69;6.26;103.50
" ";" ";"2006";1077.75;6.38;106.00
" ";" ";"2007";1189.71;6.76;110.40
" ";" ";"2008";1282.28;7.32;107.80
" ";" ";"2009";1325.03;7.86;103.30
" ";" ";"2010";1344.88;8.30;101.50
" ";" ";"2011";1420.62;8.83;105.60
" ";" ";"2012";1416.13;8.46;99.70
" ";" ";"2013";1439.55;8.23;101.70
" ";" ";"2014";1437.96;8.25;99.90
" ";" ";"2015";1555.02;9.31;108.10
" ";" ";"2016";1470.12;8.91;101.30
" ";"L POSLOVANJE Z NEPREMIÈNINAMI"
" ";" ";"2005";709.14;4.31;110.30
" ";" ";"2006";753.18;4.45;106.20
" ";" ";"2007";841.71;4.79;111.80
" ";" ";"2008";892.96;5.10;106.10
" ";" ";"2009";914.82;5.36;102.40
" ";" ";"2010";949.24;5.83;103.80
" ";" ";"2011";981.79;6.00;103.40
" ";" ";"2012";1004.67;5.96;102.30
" ";" ";"2013";1008.87;5.78;100.40
" ";" ";"2014";998.92;5.73;99.00
" ";" ";"2015";968.81;5.77;97.00
" ";" ";"2016";972.80;5.87;98.40
" ";"M STROKOVNE, ZNANSTVENE IN TEHNIÈNE DEJAVNOSTI"
" ";" ";"2005";899.37;5.43;106.60
" ";" ";"2006";923.25;5.46;102.70
" ";" ";"2007";997.77;5.74;108.10
" ";" ";"2008";1077.84;6.17;108.00
" ";" ";"2009";1111.79;6.56;103.10
" ";" ";"2010";1133.45;6.95;101.90
" ";" ";"2011";1149.34;7.10;101.40
" ";" ";"2012";1148.14;6.88;99.90
" ";" ";"2013";1145.92;6.64;99.80
" ";" ";"2014";1122.32;6.52;97.90
" ";" ";"2015";1126.09;6.79;100.30
" ";" ";"2016";1138.17;6.94;100.70
" ";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI"
" ";" ";"2005";492.56;3.01;99.00
" ";" ";"2006";508.82;3.04;103.30
" ";" ";"2007";533.32;3.18;104.80
" ";" ";"2008";582.83;3.39;109.30
" ";" ";"2009";634.92;3.78;108.90
" ";" ";"2010";621.20;3.87;97.80
" ";" ";"2011";672.31;4.28;108.20
" ";" ";"2012";677.63;4.13;100.80
" ";" ";"2013";685.63;4.08;101.20
" ";" ";"2014";698.03;4.16;101.80
" ";" ";"2015";706.36;4.32;101.20
" ";" ";"2016";702.28;4.35;99.40
" ";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI"
" ";" ";"2005";892.94;5.55;102.00
" ";" ";"2006";923.62;5.46;103.40
" ";" ";"2007";966.84;5.57;104.70
" ";" ";"2008";1073.28;6.01;111.00
" ";" ";"2009";1208.90;7.11;112.60
" ";" ";"2010";1188.14;7.38;98.30
" ";" ";"2011";1190.12;7.37;100.20
" ";" ";"2012";1183.05;6.94;99.40
" ";" ";"2013";1179.41;6.57;99.70
" ";" ";"2014";1164.29;6.49;98.70
" ";" ";"2015";1195.09;7.00;102.60
" ";" ";"2016";1200.06;7.11;102.20
" ";"P IZOBRAŽEVANJE"
" ";" ";"2005";898.03;5.50;105.40
" ";" ";"2006";953.45;5.72;106.20
" ";" ";"2007";1024.56;6.00;107.50
" ";" ";"2008";1058.35;6.23;103.30
" ";" ";"2009";1137.93;6.79;107.50
" ";" ";"2010";1156.03;7.12;101.60
" ";" ";"2011";1164.75;7.22;100.80
" ";" ";"2012";1172.32;6.94;100.60
" ";" ";"2013";1128.89;6.46;96.30
" ";" ";"2014";1119.43;6.38;99.20
" ";" ";"2015";1121.96;6.70;100.20
" ";" ";"2016";1119.00;6.75;99.80
" ";"Q ZDRAVSTVO IN SOCIALNO VARSTVO"
" ";" ";"2005";845.62;4.92;103.80
" ";" ";"2006";884.45;5.07;104.60
" ";" ";"2007";931.65;5.19;105.30
" ";" ";"2008";949.47;5.22;101.90
" ";" ";"2009";1184.71;6.70;124.80
" ";" ";"2010";1155.47;6.61;97.50
" ";" ";"2011";1148.15;6.69;99.40
" ";" ";"2012";1146.89;6.62;99.90
" ";" ";"2013";1127.10;6.40;98.30
" ";" ";"2014";1135.67;6.47;100.80
" ";" ";"2015";1112.11;6.41;97.90
" ";" ";"2016";1116.81;6.48;99.90
" ";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI"
" ";" ";"2005";844.17;5.06;104.70
" ";" ";"2006";852.05;5.01;100.90
" ";" ";"2007";906.68;5.17;106.40
" ";" ";"2008";978.73;5.64;107.90
" ";" ";"2009";1070.51;6.41;109.40
" ";" ";"2010";1065.45;6.59;99.50
" ";" ";"2011";1092.55;6.78;102.50
" ";" ";"2012";1111.19;6.60;101.70
" ";" ";"2013";1101.36;6.31;99.10
" ";" ";"2014";1073.49;6.28;97.50
" ";" ";"2015";1091.36;6.53;101.70
" ";" ";"2016";1095.96;6.63;99.80
" ";"S DRUGE DEJAVNOSTI"
" ";" ";"2005";776.82;4.69;103.20
" ";" ";"2006";782.85;4.62;100.80
" ";" ";"2007";831.37;4.78;106.20
" ";" ";"2008";913.96;5.21;109.90
